Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Shops,Price
13917,23,3,81,80,6,17,25.0,1977,2,218899.44395444368
1739,55,3,75,46,10,16,17.0,1988,4,184859.13064440328
15241,1,1,42,38,6,6,9.0,2018,1,156934.44008785818
12282,124,2,52,27,7,3,5.0,1953,5,227114.3731215961
129,60,1,34,18,6,6,5.0,1964,11,154170.21903409413
5878,100,2,50,31,8,1,14.0,1973,3,218026.74477032875
992,56,1,39,19,8,11,17.0,1987,6,270357.81430340273
10254,93,1,43,21,6,8,9.0,1990,4,142777.63397234134
3627,27,3,120,118,6,8,1.0,1977,3,275644.7083782612
13259,9,3,82,48,8,14,14.0,1999,4,272468.69882459746
9062,99,2,48,29,6,3,5.0,1971,8,163432.26039440662
7666,27,2,64,32,12,9,25.0,2014,3,173213.2799991526
2942,61,3,64,38,8,8,12.0,1982,9,255212.27193348817
6076,27,1,48,32,6,8,1.0,1977,3,159768.11318789428
2552,147,2,44,27,6,6,9.0,1966,8,244785.3447502624
15018,21,1,59,22,12,14,14.0,2000,4,256062.64382120428
15447,10,3,78,46,10,5,17.0,1992,11,285617.0019425589
6172,27,2,92,92,10,2,5.0,1977,3,116942.67104480596
6093,6,1,41,21,8,7,17.0,2009,3,147558.65628550874
5277,21,1,34,20,6,4,9.0,1967,4,87672.25111159566
14722,61,3,64,38,8,4,9.0,1975,9,291543.73159813427
10546,62,1,46,43,6,4,17.0,2019,3,113909.09942801466
3556,53,2,60,58,6,18,16.0,2016,3,277487.6202538834
7235,139,2,59,28,9,6,18.0,2010,3,283929.01438997826
12068,91,1,31,20,6,4,5.0,1961,3,151234.76512919014
5173,34,2,61,54,6,14,1.0,2015,11,279806.6992305174
8134,88,3,86,87,6,5,17.0,2015,9,371273.3449702344
5607,151,2,55,34,8,17,17.0,1988,10,303235.4782127288
13774,9,2,54,31,9,7,15.0,2009,4,210993.9670615708
584,129,1,34,20,6,8,9.0,1970,5,174927.40619686304
13996,23,1,38,42,10,3,16.0,2013,3,71623.35758510714
9990,99,2,49,31,6,2,5.0,1968,8,182589.23387009595
13007,1,2,69,68,6,3,24.0,1977,1,220634.92709296432
12642,8,1,49,43,6,14,32.0,2006,4,226498.4616491287
6682,100,3,81,55,8,2,8.0,1956,3,518952.6672438657
16288,1,1,43,19,12,2,9.0,2016,1,131734.3728005712
1836,144,2,49,31,8,2,5.0,1964,7,212786.0017001436
12087,2,3,60,46,6,4,9.0,1968,6,317296.3052996641
1725,28,2,49,31,6,10,12.0,1971,3,196840.65307970237
12250,94,3,58,47,6,3,9.0,1973,9,217623.91594336566
13868,101,1,50,21,10,5,14.0,2013,2,252509.32804763585
7366,54,2,78,32,6,6,13.0,1977,6,377637.06615521776
7783,69,1,34,19,6,5,9.0,1977,9,217166.69035212093
12364,42,2,63,33,12,6,12.0,2006,3,260696.9388761257
2462,96,3,77,49,10,13,14.0,2002,4,312582.4759356877
10933,53,1,39,32,6,8,22.0,1977,3,245086.41778219497
8456,62,2,55,34,9,5,12.0,1974,5,235829.32349958183
2970,144,1,36,22,9,11,12.0,1969,7,86504.50304602124
7269,147,2,47,28,6,6,5.0,1964,8,198011.1623783481
6117,7,1,40,21,10,5,14.0,2008,9,148218.8041695586
13872,189,2,54,31,10,2,4.0,1917,23,69623.75319075768
6999,152,2,39,26,7,8,9.0,1965,5,240474.0577516352
13211,1,1,49,32,6,3,13.0,1977,1,170057.58823796947
9464,170,2,61,38,10,15,17.0,1990,7,318473.0834739172
9838,23,2,54,58,10,3,3.0,2019,3,83530.8319503985
1601,84,4,92,68,9,2,5.0,1955,6,422341.9947737209
16044,58,1,44,32,6,13,17.0,1977,5,121120.32349497285
415,1,2,63,32,6,16,17.0,1977,1,200074.79649312395
5087,1,1,40,40,6,10,17.0,1977,1,146735.67173983165
8769,138,2,59,36,10,13,16.0,1983,2,287236.87727737176
12792,103,2,52,30,8,11,14.0,2002,1,317648.06601182936
878,105,1,31,20,6,1,5.0,1965,1,164242.2133064232
3165,47,3,81,48,10,5,16.0,1980,3,351841.9945451617
53,1,3,87,32,6,6,17.0,1977,1,246515.9829120923
15598,186,2,58,33,8,12,17.0,1984,19,352568.9502215272
2977,53,2,48,31,6,4,5.0,1965,3,214247.74711682164
6195,27,1,32,33,6,8,25.0,2016,3,98209.09179867448
3041,6,1,40,32,6,16,17.0,1977,3,110488.25101879996
412,42,2,62,37,11,17,17.0,2007,3,230571.12825104297
13009,38,1,47,22,7,13,12.0,2018,7,269750.7787409152
3454,8,5,112,79,10,4,17.0,1999,5,471833.7875383693
12624,78,3,61,48,6,5,9.0,1972,2,277001.79289840243
15338,37,1,40,21,9,5,16.0,1986,5,190128.1165525362
14989,62,1,47,24,11,10,17.0,2013,3,80924.21044118196
394,0,3,81,45,10,19,22.0,2008,8,427613.4103641615
324,94,3,69,41,8,17,16.0,1978,6,317621.4313824406
8685,62,5,124,81,30,5,3.0,2017,3,271919.86604827555
9257,11,2,56,34,9,13,16.0,1978,1,226946.81833905604
12797,125,2,54,33,8,15,24.0,2011,5,265166.52695950767
1583,1,2,64,32,10,19,24.0,2017,1,212894.5475998681
11614,139,3,73,45,9,8,19.0,2013,3,144214.5674789798
14293,94,1,39,20,9,14,16.0,1976,3,143701.4821522567
14118,27,1,54,32,6,9,13.0,1977,3,167325.62029527454
1728,9,1,40,21,9,13,17.0,2006,4,153834.15870332022
1544,34,2,58,32,6,6,25.0,2017,11,245634.41019097922
7892,32,1,34,21,6,6,5.0,1967,11,176216.7472505864
4624,31,3,83,46,10,13,12.0,2011,1,231715.7476934542
71,7,3,77,47,10,10,17.0,1986,9,329629.7672826733
4411,27,2,62,37,6,8,17.0,2017,3,189803.0161192754
12600,70,3,81,48,10,2,16.0,1981,5,358291.0099545672
16731,78,3,78,46,10,9,12.0,2001,2,432885.1113021356
11967,23,3,83,32,6,3,3.0,1977,3,194044.70578629454
14924,29,1,42,22,8,4,17.0,1997,3,195372.3120556769
4369,100,2,57,35,7,10,9.0,1958,3,282265.4943310505
2067,27,2,76,32,6,6,17.0,1977,3,175224.0460320613
1465,34,2,68,67,10,16,25.0,2016,11,275893.4197200652
16084,58,1,44,42,6,5,17.0,2017,5,103156.27601439842
6483,62,3,106,32,6,4,13.0,1977,3,232649.0266745176
9229,11,2,42,27,6,7,14.0,1970,5,200197.9684316085
4056,6,2,54,34,9,12,17.0,2010,3,192023.0780385325
8724,77,2,46,33,6,4,12.0,1977,16,228754.9266032975
8353,34,2,54,58,6,16,1.0,2018,11,280144.79983238963
735,2,1,59,28,12,4,22.0,2007,6,328346.4375271223
16121,78,2,58,29,8,17,25.0,2012,2,314720.37043721345
8214,17,2,46,30,6,7,5.0,1965,2,234193.34274164785
8570,85,3,64,45,6,9,9.0,1977,7,227018.82650281265
2408,57,3,68,39,8,6,12.0,1980,4,252481.9083226248
11320,27,1,41,32,6,7,17.0,1977,3,112163.69396772931
906,32,2,49,32,6,1,9.0,1972,11,213253.60710346847
8858,23,1,47,19,8,17,17.0,2016,2,98597.5652177636
12917,1,3,80,32,6,11,17.0,1977,1,241580.02202335195
490,23,1,41,22,7,17,17.0,2015,2,109064.57443233539
3203,23,2,56,32,6,3,3.0,1977,3,90303.66568299793
11830,10,3,64,44,7,8,9.0,1970,11,284538.7585743864
5740,57,2,45,33,6,3,5.0,1962,4,171474.19259834918
13644,25,3,82,32,6,19,13.0,1977,11,317960.3445503854
4093,23,1,41,31,10,12,17.0,1977,2,118784.92476098475
15487,128,3,75,47,10,17,17.0,1992,8,299475.8818395533
7951,1,2,62,32,6,7,20.0,1977,1,195101.04445177352
13480,119,1,34,20,6,6,5.0,1964,5,131821.75259957078
10598,113,1,36,18,6,1,9.0,1969,1,156960.71172623485
2239,6,3,82,32,6,8,17.0,1977,3,219945.30464012647
8204,27,1,35,20,6,7,5.0,1967,3,111685.95722946098
3256,74,2,72,32,6,8,1.0,1977,2,235829.1401374909
6522,29,2,53,25,7,7,14.0,1974,1,259358.6580018529
9284,34,3,82,79,6,3,12.0,2015,11,334978.00755886955
10257,101,3,61,49,6,10,9.0,1971,5,281911.677971272
373,58,1,56,32,6,6,9.0,1977,5,110407.1403339609
12173,37,2,59,32,12,4,17.0,2009,5,359978.7588985232
13640,61,1,38,19,6,5,9.0,1980,9,172546.86190759827
4107,53,1,37,19,8,11,16.0,1983,3,201105.74593309575
15571,109,3,62,41,8,9,9.0,1979,6,358359.0534743847
6488,73,1,44,44,6,5,24.0,2016,5,367188.51066524134
13492,11,1,43,23,8,12,12.0,1975,1,136599.43101502585
1786,21,1,39,23,7,2,17.0,1993,5,152187.7506394546
7420,103,2,64,38,10,5,17.0,1996,1,326881.1456472509
12740,6,2,55,32,6,7,17.0,1977,3,151658.78490699115
13933,99,1,40,20,6,9,9.0,1972,4,192605.56862226766
13070,99,2,50,28,6,10,9.0,1977,4,190269.32904393444
3079,30,2,65,32,6,2,17.0,1977,23,190404.19558399075
464,25,2,66,32,6,15,25.0,1977,11,252748.6631263579
4903,59,2,61,36,10,15,17.0,1988,5,362498.30676218896
7625,6,2,65,34,12,3,17.0,1977,3,172294.24057219314
12768,27,1,42,40,6,11,25.0,2014,1,104065.2953024053
6437,93,1,41,24,8,2,12.0,1982,3,139769.8887951982
15620,23,1,43,32,6,3,17.0,1977,2,130372.03180729575
16146,7,2,47,29,6,1,14.0,1971,9,169061.6695600325
7804,63,4,95,72,10,7,5.0,1957,6,535019.8061269942
4401,30,1,42,32,6,10,17.0,1977,23,120802.20677589615
10653,23,1,42,32,10,5,20.0,1977,3,89770.95197189334
16253,23,1,45,32,6,9,25.0,1977,2,111544.89320339015
2038,21,3,105,60,14,13,12.0,2011,5,548502.037439846
4665,9,2,55,32,8,8,17.0,1992,4,186176.67274897645
1954,27,1,38,20,6,3,1.0,1977,3,127291.38033775793
16686,77,3,53,36,6,9,9.0,1975,16,220566.0570628231
8668,30,2,66,32,6,18,17.0,1977,23,187685.6043560588
5111,1,1,38,19,8,8,17.0,1992,1,174686.59545084607
2608,23,2,63,35,12,15,17.0,2011,2,118193.48979843047
1680,58,1,47,32,6,3,17.0,1977,5,122731.00594990252
4756,9,1,42,22,10,22,22.0,1995,4,87752.10759829
522,11,2,48,31,6,4,9.0,1972,1,213374.16640304856
1795,98,1,37,23,7,8,9.0,1965,2,91587.37680584202
13260,8,3,76,47,10,5,17.0,1986,2,299099.14579604525
10066,21,3,62,39,7,5,9.0,1978,5,240055.2793474645
4450,56,4,138,32,6,16,1.0,1977,6,571939.9181107573
5560,6,1,65,64,6,13,17.0,2018,3,194853.32915923386
55,1,2,65,32,6,16,17.0,1977,1,223995.66936851307
5539,52,2,65,32,6,12,17.0,2018,5,212146.96609215747
1044,99,2,52,34,9,3,12.0,1975,4,225954.55272485147
9068,176,1,31,21,6,5,5.0,1964,3,167674.25836713947
12731,27,3,82,83,15,11,17.0,2016,3,201620.86640526576
2557,69,3,87,52,10,5,17.0,2005,9,396428.62435090134
10054,75,1,30,20,6,3,5.0,1967,3,143671.41691988747
4361,167,2,58,37,7,4,5.0,1958,3,355550.6775783578
13609,99,1,40,22,9,5,16.0,1986,8,178332.82630038325
16621,47,3,64,42,7,10,12.0,1978,16,263489.8763127011
11603,11,1,31,21,6,4,5.0,1967,5,138976.87855522544
5311,91,1,38,20,10,4,12.0,1972,3,167249.61306159702
720,27,2,63,32,6,5,13.0,1977,3,203189.6361705761
8343,23,3,79,32,6,3,25.0,1977,2,203281.3455960102
13629,109,3,77,48,10,8,17.0,1999,1,578599.0345103629
5027,101,1,26,19,6,3,5.0,1969,2,129395.95749947095
66,40,2,47,30,6,4,5.0,1961,3,202813.91551865925
5098,1,2,65,32,6,9,17.0,1977,1,211011.4729172254
12533,27,1,43,37,6,5,1.0,2018,3,132276.33756960864
14570,124,3,97,55,11,9,14.0,2007,5,556931.5399595639
7895,2,3,79,45,10,17,22.0,2000,3,541113.9517689019
2665,21,2,42,28,6,7,14.0,1973,4,209463.77991203003
16202,105,1,22,16,6,4,9.0,1963,2,126778.79430913988
8157,74,2,81,32,6,6,1.0,1977,2,256057.8397069474
2276,163,3,63,46,6,12,12.0,1976,19,302065.2961465718
12555,162,1,60,36,10,2,6.0,1956,10,304424.41839452373
7831,128,1,40,25,8,16,14.0,1992,8,85910.68526152098
6922,63,1,49,32,7,18,17.0,2017,6,286385.5653042369
14380,58,1,40,32,6,16,17.0,1977,5,116642.98381677053
10957,23,2,63,32,6,10,17.0,1977,2,161579.38360855958
7796,23,3,79,32,6,14,25.0,1977,2,219229.7883639845
5471,30,2,68,32,6,17,1.0,1977,23,198786.77669702875
4059,1,2,53,32,6,8,17.0,1977,1,186016.2148776121
3724,58,1,55,32,6,9,9.0,1977,5,117125.29179516072
15705,91,2,46,31,6,5,5.0,1965,5,161696.55407951676
7694,1,2,62,32,6,13,24.0,1977,1,215962.34409497824
383,106,1,35,33,10,22,22.0,2005,3,187595.52270886328
13551,173,3,70,46,6,5,10.0,1960,4,380399.2769976179
1410,31,3,75,49,10,2,17.0,1998,1,339097.72673804674
16172,90,2,37,22,7,5,9.0,1966,2,183299.62244046887
4663,28,1,42,21,8,2,12.0,1989,3,174131.62756917006
12225,62,1,37,40,6,13,12.0,1977,3,102579.53665948348
8784,67,1,31,15,7,3,9.0,1976,4,159174.12062146806
16309,7,4,68,44,6,7,9.0,1974,9,274959.6725131746
7498,62,1,44,32,6,14,13.0,1977,3,111077.69780398217
5279,93,2,60,30,11,5,13.0,2016,3,213171.13519913805
14426,83,2,48,31,6,6,9.0,1978,4,210941.17620059027
1750,6,1,39,32,6,8,17.0,1977,3,118665.84941254195
12867,62,1,40,22,6,6,9.0,1975,5,165589.9928257594
1710,152,1,34,22,6,3,9.0,1966,5,227781.09726897013
5632,17,3,54,43,8,6,21.0,2017,4,556053.8204994572
10225,77,1,39,21,6,12,12.0,1977,16,172895.1067500702
11633,27,2,60,34,10,13,17.0,2017,3,180835.6746214292
5411,6,2,63,62,10,18,17.0,2016,3,163606.10788971366
5462,72,2,65,39,8,5,5.0,1963,3,252551.9582572872
16323,6,3,79,32,6,13,17.0,1977,3,220188.6397558936
7898,44,2,45,31,6,6,5.0,1966,3,181258.56955835273
16725,45,2,59,61,6,10,10.0,2018,2,321927.39354237646
400,52,3,84,32,6,6,17.0,1977,5,228688.14721028745
15272,159,2,56,33,9,10,10.0,2008,8,229334.5847422309
2418,154,3,95,65,9,5,5.0,1953,5,411403.67219996173
14014,129,1,42,19,8,12,14.0,1996,5,215199.97504800968
5749,48,3,96,96,10,14,20.0,2015,10,468793.6023993378
10946,39,2,51,35,6,9,12.0,1977,2,199937.0926306496
8032,109,2,46,30,6,8,9.0,1978,6,231043.11922297016
6623,64,2,76,36,11,14,24.0,2004,11,454899.8857571572
2234,23,1,32,32,6,6,12.0,1977,3,75185.19920684883
15285,66,2,51,28,10,15,17.0,2000,3,315065.6623148828
5996,62,1,38,32,6,10,25.0,1977,3,114585.5764879634
1376,26,3,77,46,10,14,16.0,2002,2,474801.0876473484
7501,23,2,51,32,6,5,12.0,1977,3,90834.35100767127
12687,27,2,65,68,6,7,19.0,1977,1,146247.60559611616
14167,23,1,46,32,6,1,4.0,1977,3,86152.62572139048
12582,27,3,45,32,6,7,25.0,2014,3,120069.42213256884
8212,27,1,41,37,6,15,17.0,1977,3,126331.36662645568
936,29,3,73,46,7,10,16.0,1983,2,354181.90489451424
975,7,1,38,21,10,12,24.0,2010,9,196898.99084923195
9860,12,1,43,22,8,19,17.0,1994,15,180753.78792957138
12784,6,1,43,41,9,14,17.0,2018,3,121076.58531452915
11389,27,1,41,40,10,6,12.0,2015,3,113622.43062439965
8837,48,1,40,11,8,8,25.0,2011,10,259391.80174812212
16593,52,2,64,32,6,15,17.0,1977,5,185993.4746710977
16001,6,3,82,32,6,13,1.0,1977,3,222487.6340104733
14140,91,1,39,19,9,9,14.0,1971,3,183701.39467650614
6703,27,3,45,30,6,1,4.0,1965,3,137784.6048469188
2702,61,1,38,21,6,8,9.0,1976,9,174876.6927888235
6360,1,3,87,32,6,5,17.0,1977,1,266819.3653253512
15538,1,2,63,32,6,6,17.0,1977,1,227019.191502079
7443,1,1,47,32,6,12,22.0,1977,1,154979.4979927862
3040,23,3,77,32,6,10,25.0,1977,2,189413.45313688414
1642,46,1,31,16,6,7,12.0,1972,5,66831.9943697657
11801,4,3,122,61,17,6,18.0,2015,3,203176.2295679132
9023,8,2,52,32,9,8,14.0,2006,2,268419.6752799736
13687,3,2,55,32,8,15,14.0,1991,2,251121.6667961909
3765,3,1,34,17,6,13,12.0,1971,3,148583.3735917068
4424,64,1,38,21,6,10,9.0,1970,11,189637.72726026227
11202,25,3,82,32,6,5,22.0,1977,11,337543.4232703425
5591,61,3,78,49,10,15,16.0,1980,9,505200.880901576
1572,9,1,43,22,8,15,14.0,1995,4,134933.00430180522
9677,61,2,49,32,6,3,9.0,1975,9,231223.862495127
15555,9,2,68,32,6,9,1.0,1977,4,191083.1152483649
2572,11,2,56,35,10,8,12.0,1980,2,220064.28727086762
15584,23,3,65,65,6,3,12.0,1977,3,141566.63889157405
6481,94,3,60,44,6,4,5.0,1974,3,199206.14438173905
4502,11,3,62,44,6,8,9.0,1973,1,263422.6480145961
10628,18,2,57,33,8,16,14.0,1988,5,242139.8408913777
16484,7,2,47,31,7,6,5.0,1953,9,190558.7545290833
7709,13,1,37,17,9,15,17.0,1998,15,194129.1331217064
12726,85,3,63,44,6,2,9.0,1977,7,244045.71840063468
1532,1,3,66,41,8,5,14.0,1994,1,235531.25626234693
302,39,3,68,44,11,9,12.0,1975,2,338046.6503102609
12673,27,1,47,21,6,10,1.0,2014,3,126993.2235588074
14225,62,3,96,32,6,11,17.0,1977,3,207384.97690931297
1752,18,3,74,47,9,6,17.0,1996,5,321728.14844317053
5336,56,2,54,33,9,12,17.0,1985,6,96083.99354908732
9053,27,1,39,17,11,11,17.0,2016,1,103615.17997012236
12877,47,3,62,41,8,8,12.0,1979,3,256447.4088157215
1772,27,3,83,49,6,12,10.0,2016,3,260724.3346505845
15830,164,3,68,44,8,3,12.0,1979,6,236026.44590876863
14220,71,2,47,30,6,10,9.0,1971,3,162939.62552178028
5307,103,2,54,34,9,18,17.0,2005,1,362893.56201444357
9270,91,1,32,16,6,8,9.0,1974,8,157767.95172995952
9824,41,2,46,30,6,9,9.0,1971,3,196329.37963742288
7983,1,2,63,32,6,20,24.0,1977,1,211084.21960767766
11941,46,3,58,45,6,4,9.0,1971,1,278441.83676898
28,9,2,52,32,6,17,18.0,1977,4,187717.24253776766
16364,1,2,65,54,9,3,9.0,2019,1,199316.88348470753
6907,15,1,39,20,7,17,17.0,2009,3,169122.50710786774
12213,1,2,65,64,10,16,17.0,1977,1,200961.50500543453
14181,62,3,156,32,6,1,3.0,2005,3,502523.57386315655
6578,105,2,48,31,6,2,9.0,1971,2,194848.69359638914
1279,23,1,41,32,6,4,4.0,1977,3,90020.30499318677
216,62,3,87,91,6,3,1.0,2017,3,225785.8674391009
7062,91,1,36,22,9,11,12.0,1971,3,172668.4279504128
1749,26,2,79,44,13,6,30.0,2012,2,377848.7487054913
8660,94,1,40,20,9,8,16.0,1977,6,155930.413124247
2491,1,1,42,32,6,12,17.0,1977,1,139283.3157411459
10833,82,1,34,24,6,5,9.0,1964,10,227251.8626162171
3415,62,1,46,20,11,18,17.0,2013,3,150362.36377355168
7909,90,2,42,31,6,6,5.0,1965,2,164582.072626596
15685,62,2,73,73,6,14,17.0,2018,3,204794.5127634816
6278,73,2,43,25,6,9,12.0,1964,5,271737.0952215319
16373,44,2,55,33,9,11,12.0,1982,3,251609.01735045802
10649,46,3,51,37,6,7,9.0,1971,5,192125.20258115872
8055,32,3,77,49,10,9,16.0,1984,11,409862.39574052056
9300,74,2,71,74,9,5,13.0,1977,2,243329.91257856032
10942,113,1,31,17,6,5,5.0,1967,5,162556.837335063
14249,27,3,67,48,9,3,5.0,1975,3,179678.1467775929
8179,13,2,55,32,8,11,17.0,1998,15,237568.67158119823
16188,59,2,61,33,10,5,17.0,1985,5,354879.4031837641
1295,30,3,92,40,6,3,2.0,2018,23,163885.584505804
1059,61,2,39,25,7,8,9.0,1966,3,175551.4499118289
2018,94,1,33,30,6,17,16.0,2015,6,381912.1621086675
2230,27,1,37,37,6,3,7.0,2019,1,109577.99678794974
15781,10,1,35,19,6,6,14.0,1971,6,164306.3141824972
15365,86,3,58,39,6,8,9.0,1969,7,278126.82349321287
7985,62,3,88,32,6,11,1.0,1977,3,212527.4265195844
10072,7,2,45,25,6,5,5.0,1964,9,210510.45537182427
3566,6,2,64,63,6,11,17.0,1977,3,169309.8711183024
13534,58,1,34,15,7,10,14.0,2000,2,131695.4601814718
7496,30,1,117,102,6,14,13.0,2011,23,521829.55044460646
1516,23,1,43,32,6,6,25.0,1977,2,113780.46810345266
11862,46,1,29,13,6,4,9.0,1971,1,141178.00678132253
16219,101,2,44,29,6,6,5.0,1966,5,173498.19442436117
6589,30,1,62,52,6,31,13.0,2009,23,117647.46100182256
2976,27,1,39,21,8,9,12.0,2006,4,185002.9607077165
1084,46,2,36,23,7,9,9.0,1965,1,194054.37926763194
13772,96,4,44,18,10,10,13.0,2005,4,201374.60404940863
1668,6,2,66,32,6,14,1.0,1977,3,178456.97357523238
2620,61,2,57,35,10,2,17.0,1985,9,300291.32003119355
3652,113,4,105,63,10,22,22.0,2005,1,527497.2237549593
6645,7,3,62,47,6,4,9.0,1971,3,299589.2312996224
9177,30,1,49,32,6,18,17.0,1977,23,153591.5515692437
2543,59,1,40,24,6,2,14.0,1974,6,156736.45010808384
13987,169,1,46,24,8,13,12.0,1983,9,203194.412978502
16549,20,1,37,18,6,2,5.0,1959,5,177899.49833285125
9290,155,1,32,23,6,3,9.0,1967,6,185878.37029917547
5023,96,3,77,47,10,4,17.0,2005,4,316947.1611766173
8519,53,1,38,38,6,8,19.0,2018,3,195474.2991267647
5420,27,2,55,33,9,8,9.0,1999,4,85164.82761515408
5858,27,2,42,39,6,11,1.0,2014,3,143287.01834503392
15648,122,3,77,48,10,6,10.0,1996,8,300585.25750553
2403,1,1,40,21,9,15,17.0,2014,1,148273.57814752
13533,27,2,64,68,6,20,22.0,2017,1,145700.62016958132
9717,27,2,55,32,11,10,17.0,2018,3,136794.5800360356
11999,12,2,56,29,8,3,12.0,1981,15,218879.94247932645
2027,27,1,38,39,6,9,16.0,2014,3,107566.05820579457
692,84,1,33,22,6,6,5.0,1961,1,143121.97547171748
12803,6,2,52,32,6,9,17.0,1977,3,169080.52363820994
3178,112,3,59,44,6,7,9.0,1977,2,264107.8689094786
14282,23,1,40,32,6,4,12.0,1977,3,96769.33047835618
8774,93,1,42,18,7,2,15.0,2009,4,158613.11824994624
12646,9,3,80,32,6,11,18.0,1977,4,228906.01163297746
6387,90,2,51,32,6,8,12.0,1969,2,192761.99285097566
11107,31,1,40,23,8,7,17.0,1998,1,214312.15631516863
15346,30,1,37,32,6,14,22.0,1977,23,109553.12948494212
9823,27,1,48,32,6,1,13.0,1977,3,114606.93674557973
4662,93,2,50,34,6,4,12.0,1976,3,155776.93099642431
7158,28,2,56,35,9,13,17.0,2006,3,273916.5693595586
5234,30,1,29,32,6,11,22.0,2018,23,99110.57738873512
8392,27,2,56,32,6,13,13.0,1977,3,146652.39000885224
7907,126,2,55,32,7,5,12.0,1954,6,73902.14685023362
16526,57,2,62,32,6,8,17.0,1977,3,196401.95821222468
279,1,2,54,36,9,14,17.0,2007,1,237699.79183914274
15494,63,1,51,50,10,10,25.0,2018,6,263892.4891331806
2288,137,2,39,24,7,7,9.0,1965,1,212498.64563468355
8828,58,2,69,32,6,2,3.0,1977,5,145337.7341838022
7880,52,2,62,63,6,12,17.0,1977,5,155654.65323740788
14511,59,3,91,32,6,15,20.0,2014,5,451714.46441038296
449,108,2,60,35,8,8,7.0,1958,1,441313.8301895504
67,41,1,38,19,8,1,17.0,1985,1,178673.3604580136
15162,27,1,39,39,6,6,6.0,2019,3,122075.42629639432
10037,23,1,45,19,8,17,17.0,2016,2,89333.63676804007
1058,61,2,54,32,8,14,16.0,1981,9,271197.1899793478
14420,22,1,38,32,6,14,17.0,1977,3,133446.61591698937
454,1,3,79,32,6,11,17.0,1977,1,221008.45638640007
2382,9,2,56,34,8,14,14.0,1997,4,196626.87668100686
15413,93,3,78,41,11,7,24.0,2012,3,311756.18582742626
3302,30,2,104,86,6,25,13.0,2009,23,193885.91811425524
11595,27,2,71,35,12,1,16.0,2017,3,175447.66410627787
1754,6,1,61,32,6,1,1.0,1977,3,177116.3397008713
11673,143,3,73,50,8,8,8.0,1964,1,415251.3542704138
12464,1,2,61,32,6,15,20.0,1977,1,203425.98654397926
588,119,3,54,39,6,5,5.0,1966,5,182752.50197541574
2820,44,2,48,30,6,11,12.0,1972,3,195258.53581657575
15428,58,2,69,65,10,6,17.0,1977,5,154478.30907079956
7462,1,2,63,32,6,21,22.0,1977,1,207953.7459538256
11674,27,1,34,32,6,20,25.0,1977,3,113310.32774634866
15448,1,2,65,66,6,5,17.0,1977,1,201704.63967104445
707,31,3,80,46,8,6,5.0,1957,1,425905.8071380647
3364,67,1,43,23,8,7,14.0,1986,4,186290.42796915528
4094,61,2,47,32,6,4,12.0,1975,9,245818.042752552
7196,8,2,45,31,6,9,9.0,1973,5,204126.84768895557
892,74,1,48,50,6,3,16.0,2018,2,167878.0111575019
9893,9,3,77,45,10,7,14.0,1994,11,350021.3868254705
7859,123,2,72,32,11,8,16.0,2007,5,354283.3832572565
3402,39,2,46,28,6,6,9.0,1969,2,177675.20602939234
10070,27,3,103,102,6,9,1.0,2018,3,227866.3504896008
1064,53,3,82,32,6,5,13.0,1977,3,297390.6809948727
7647,84,3,73,46,9,2,17.0,2005,1,311640.0619635161
2438,85,1,50,48,6,16,16.0,2018,3,135862.01311987988
6820,21,1,39,22,8,1,17.0,1994,3,136624.1546853731
4719,111,4,95,63,10,3,17.0,1981,11,452351.0203463728
14603,27,2,63,33,12,12,17.0,2014,3,170957.40022229243
3581,53,3,60,46,6,7,5.0,1967,11,240824.08972878012
12460,90,1,36,23,9,8,12.0,1972,2,155064.1769599567
1769,9,3,75,49,9,11,17.0,1991,4,300677.0784241987
4132,1,2,55,33,9,7,17.0,1977,1,239013.69663765212
14432,45,2,58,32,6,16,17.0,2017,2,338049.43849194515
16391,57,2,56,30,8,4,12.0,1983,4,213877.55976290046
13625,6,1,38,32,6,3,17.0,1977,3,121189.93206048464
14086,85,2,53,33,9,3,16.0,1981,7,243529.5045962189
4745,119,3,59,45,6,3,5.0,1963,5,209790.53776397265
11426,0,2,56,32,8,9,12.0,1982,6,164687.82495689546
6696,166,3,56,38,6,3,9.0,1964,3,253259.4490363325
724,9,1,39,22,8,12,14.0,1994,4,140960.9741192203
9832,46,2,55,36,9,1,17.0,1985,1,201547.36138178862
5798,59,3,109,32,6,16,22.0,1977,5,524279.2401546735
9947,23,1,29,31,6,12,13.0,1977,3,67898.29126565855
10404,6,1,43,32,6,3,17.0,2016,3,128710.47229302686
1384,21,2,44,31,6,2,9.0,1974,5,174185.83399442222
9809,8,3,77,49,10,7,17.0,1991,4,317872.96797546506
2598,37,3,60,45,6,11,9.0,1970,5,342522.4992160475
3428,108,3,110,59,12,19,28.0,2007,5,146061.7305650271
491,117,3,65,40,8,8,12.0,1982,5,386569.2558412736
10611,29,4,126,81,11,7,30.0,2012,2,293413.0033686879
7863,46,2,45,28,6,8,9.0,1969,5,215428.652558374
2159,30,1,33,32,6,4,4.0,2016,23,65949.31588144154
12807,27,1,44,41,6,12,12.0,2015,3,143706.02322374706
247,23,3,68,67,10,9,10.0,2014,3,128332.76824973804
3647,46,2,52,52,6,4,1.0,2013,5,289807.2718221032
